fpr,tpr,threshold
0.21793300653594772,0.19538188277087035,0.9948719932130476
0.21793300653594772,0.1959739490822972,0.994870687230122
0.21854575163398693,0.1959739490822972,0.9948650421562836
0.21854575163398693,0.19715808170515098,0.9948620595316288
0.21895424836601307,0.19715808170515098,0.9948571462994013
0.21895424836601307,0.19775014801657786,0.9948553196480324
0.2193627450980392,0.19775014801657786,0.9948528764432828
0.2193627450980392,0.1989342806394316,0.994851861005266
0.22038398692810457,0.1989342806394316,0.9948284816093222
0.22038398692810457,0.1995263469508585,0.9948270378390092
0.221609477124183,0.1995263469508585,0.9948139115999316
0.221609477124183,0.20011841326228538,0.9948135914900808
0.22283496732026145,0.20011841326228538,0.994806490205643
0.22283496732026145,0.20130254588513913,0.9947985842518036
