precision,recall,threshold,f1
0.3106212424849699,0.8157894736842105,0.987653324918352,0.4499274310591071
0.3112449799196787,0.8157894736842105,0.9876894508196128,0.4505813953484374
0.3118712273641851,0.8157894736842105,0.9877595947215748,0.45123726346393744
0.31048387096774194,0.8105263157894737,0.9877873180418886,0.4489795918363342
0.3111111111111111,0.8105263157894737,0.9878356795689164,0.44963503649594944
0.3117408906882591,0.8105263157894737,0.9878519016975378,0.45029239766041745
0.31237322515212984,0.8105263157894737,0.9878780124646204,0.45095168374776823
0.31097560975609756,0.8052631578947368,0.9879348534021546,0.4486803519057564
0.31160896130346233,0.8052631578947368,0.9879744834777158,0.44933920704805574
0.31020408163265306,0.8,0.98798108259885,0.44705882352900905
0.310838445807771,0.8,0.9879997915033728,0.44771723122198287
0.3114754098360656,0.8,0.9880300489345896,0.44837758112054055
0.31211498973305957,0.8,0.9880331734432816,0.44903988183120624
0.31275720164609055,0.8,0.9880667676005396,0.4497041420114301
0.311340206185567,0.7947368421052632,0.9882341582844824,0.44740740740700286
0.3119834710743802,0.7947368421052632,0.988252060806016,0.4480712166168058
0.3105590062111801,0.7894736842105263,0.9883278086052008,0.4457652303116304
0.3112033195020747,0.7894736842105263,0.98833705938241,0.4464285714281658
0.31185031185031187,0.7894736842105263,0.988375813898618,0.4470938897164346
0.3125,0.7894736842105263,0.9883856032899748,0.4477611940294444
0.31315240083507306,0.7894736842105263,0.988428170696894,0.4484304932731359
0.3138075313807531,0.7894736842105263,0.988433607063635,0.4491017964067785
0.31446540880503143,0.7894736842105263,0.988445558184055,0.44977511244337065
0.31512605042016806,0.7894736842105263,0.9884522244524748,0.4504504504500426
0.3157894736842105,0.7894736842105263,0.988605504197769,0.451127819548464
0.31645569620253167,0.7894736842105263,0.988644916533217,0.45180722891525404
0.3150105708245243,0.7842105263157895,0.9886555164976024,0.4494720965305111
0.3156779661016949,0.7842105263157895,0.988728147514876,0.45015105740140343
0.31634819532908703,0.7842105263157895,0.9887463586216784,0.45083207261683694
0.3170212765957447,0.7842105263157895,0.9887718325625128,0.4515151515147415
0.31769722814498935,0.7842105263157895,0.9888165600096216,0.4522003034897261
0.31837606837606836,0.7842105263157895,0.9888201371331,0.45288753799351017
0.3169164882226981,0.7789473684210526,0.988870245580194,0.4505327245049161
0.315450643776824,0.7736842105263158,0.9888992781373444,0.44817073170690547
0.3161290322580645,0.7736842105263158,0.9889710277565428,0.44885496183164914
0.3168103448275862,0.7736842105263158,0.9889761826276836,0.44954128440325736
0.31533477321814257,0.7684210526315789,0.9889780106364512,0.44716692189851537
0.31601731601731603,0.7684210526315789,0.9890377783801368,0.4478527607357833
0.31670281995661603,0.7684210526315789,0.9890485557335388,0.4485407066048093
0.3173913043478261,0.7684210526315789,0.989110841606338,0.4492307692303555
0.31808278867102396,0.7684210526315789,0.9891494595200834,0.4499229583971205
0.31877729257641924,0.7684210526315789,0.9891525529149648,0.4506172839502028
0.31947483588621445,0.7684210526315789,0.9891548300875934,0.45131375579556654
0.3201754385964912,0.7684210526315789,0.9891597652612883,0.45201238390051357
0.3208791208791209,0.7684210526315789,0.9891864491803066,0.452713178294158
